time,year,species,port,landings,month,species_group
1932-07-16 00:00:00+00:00,1932,"crab, dungeness",San Francisco,132100,7,Crabs
1932-11-16 00:00:00+00:00,1932,"crab, dungeness",San Francisco,213456,11,Crabs
1932-12-16 00:00:00+00:00,1932,"crab, dungeness",San Francisco,402732,12,Crabs
1933-01-16 00:00:00+00:00,1933,"crab, dungeness",San Francisco,300442,1,Crabs
1933-02-16 00:00:00+00:00,1933,"crab, dungeness",San Francisco,293332,2,Crabs
1933-03-16 00:00:00+00:00,1933,"crab, dungeness",San Francisco,310326,3,Crabs
1933-04-16 00:00:00+00:00,1933,"crab, dungeness",San Francisco,297962,4,Crabs
1933-05-16 00:00:00+00:00,1933,"crab, dungeness",San Francisco,267410,5,Crabs
1933-06-16 00:00:00+00:00,1933,"crab, dungeness",San Francisco,278974,6,Crabs
1933-07-16 00:00:00+00:00,1933,"crab, dungeness",San Francisco,396310,7,Crabs
1933-11-16 00:00:00+00:00,1933,"crab, dungeness",San Francisco,300012,11,Crabs
1933-12-16 00:00:00+00:00,1933,"crab, dungeness",San Francisco,448958,12,Crabs
1934-01-16 00:00:00+00:00,1934,"crab, dungeness",San Francisco,341774,1,Crabs
1934-02-16 00:00:00+00:00,1934,"crab, dungeness",San Francisco,384264,2,Crabs
1934-03-16 00:00:00+00:00,1934,"crab, dungeness",San Francisco,466474,3,Crabs
1934-04-16 00:00:00+00:00,1934,"crab, dungeness",San Francisco,369944,4,Crabs
1934-05-16 00:00:00+00:00,1934,"crab, dungeness",San Francisco,367986,5,Crabs
1934-06-16 00:00:00+00:00,1934,"crab, dungeness",San Francisco,360020,6,Crabs
1934-07-16 00:00:00+00:00,1934,"crab, dungeness",San Francisco,312792,7,Crabs
1934-11-16 00:00:00+00:00,1934,"crab, dungeness",San Francisco,303810,11,Crabs
1934-12-16 00:00:00+00:00,1934,"crab, dungeness",San Francisco,515094,12,Crabs
1935-01-16 00:00:00+00:00,1935,"crab, dungeness",San Francisco,403530,1,Crabs
1935-02-16 00:00:00+00:00,1935,"crab, dungeness",San Francisco,403172,2,Crabs
1935-03-16 00:00:00+00:00,1935,"crab, dungeness",San Francisco,432336,3,Crabs
1935-04-16 00:00:00+00:00,1935,"crab, dungeness",San Francisco,385660,4,Crabs
1935-05-16 00:00:00+00:00,1935,"crab, dungeness",San Francisco,358082,5,Crabs
1935-06-16 00:00:00+00:00,1935,"crab, dungeness",San Francisco,293792,6,Crabs
1935-07-16 00:00:00+00:00,1935,"crab, dungeness",San Francisco,157712,7,Crabs
1935-11-16 00:00:00+00:00,1935,"crab, dungeness",San Francisco,600210,11,Crabs
1935-12-16 00:00:00+00:00,1935,"crab, dungeness",San Francisco,462496,12,Crabs
1936-01-16 00:00:00+00:00,1936,"crab, dungeness",San Francisco,455538,1,Crabs
1936-02-16 00:00:00+00:00,1936,"crab, dungeness",San Francisco,353532,2,Crabs
1936-03-16 00:00:00+00:00,1936,"crab, dungeness",San Francisco,183298,3,Crabs
1936-04-16 00:00:00+00:00,1936,"crab, dungeness",San Francisco,172716,4,Crabs
1936-05-16 00:00:00+00:00,1936,"crab, dungeness",San Francisco,130820,5,Crabs
1936-06-16 00:00:00+00:00,1936,"crab, dungeness",San Francisco,58172,6,Crabs
1936-07-16 00:00:00+00:00,1936,"crab, dungeness",San Francisco,127084,7,Crabs
1936-08-16 00:00:00+00:00,1936,"crab, dungeness",San Francisco,19146,8,Crabs
1936-11-16 00:00:00+00:00,1936,"crab, dungeness",San Francisco,404042,11,Crabs
1936-12-16 00:00:00+00:00,1936,"crab, dungeness",San Francisco,171298,12,Crabs
1937-01-16 00:00:00+00:00,1937,"crab, dungeness",San Francisco,175096,1,Crabs
1937-02-16 00:00:00+00:00,1937,"crab, dungeness",San Francisco,205220,2,Crabs
1937-03-16 00:00:00+00:00,1937,"crab, dungeness",San Francisco,59650,3,Crabs
1937-04-16 00:00:00+00:00,1937,"crab, dungeness",San Francisco,74412,4,Crabs
1937-05-16 00:00:00+00:00,1937,"crab, dungeness",San Francisco,65087,5,Crabs
1937-06-16 00:00:00+00:00,1937,"crab, dungeness",San Francisco,21044,6,Crabs
1937-07-16 00:00:00+00:00,1937,"crab, dungeness",San Francisco,32882,7,Crabs
1937-08-16 00:00:00+00:00,1937,"crab, dungeness",San Francisco,15454,8,Crabs
1937-11-16 00:00:00+00:00,1937,"crab, dungeness",San Francisco,365348,11,Crabs
1937-12-16 00:00:00+00:00,1937,"crab, dungeness",San Francisco,409328,12,Crabs
1938-01-16 00:00:00+00:00,1938,"crab, dungeness",San Francisco,313576,1,Crabs
1938-02-16 00:00:00+00:00,1938,"crab, dungeness",San Francisco,319228,2,Crabs
1938-03-16 00:00:00+00:00,1938,"crab, dungeness",San Francisco,197068,3,Crabs
1938-04-16 00:00:00+00:00,1938,"crab, dungeness",San Francisco,383696,4,Crabs
1938-05-16 00:00:00+00:00,1938,"crab, dungeness",San Francisco,403688,5,Crabs
1938-06-16 00:00:00+00:00,1938,"crab, dungeness",San Francisco,261796,6,Crabs
1938-07-16 00:00:00+00:00,1938,"crab, dungeness",San Francisco,249822,7,Crabs
1938-08-16 00:00:00+00:00,1938,"crab, dungeness",San Francisco,167454,8,Crabs
1938-11-16 00:00:00+00:00,1938,"crab, dungeness",San Francisco,452240,11,Crabs
1938-12-16 00:00:00+00:00,1938,"crab, dungeness",San Francisco,421090,12,Crabs
1939-01-16 00:00:00+00:00,1939,"crab, dungeness",San Francisco,300410,1,Crabs
1939-02-16 00:00:00+00:00,1939,"crab, dungeness",San Francisco,277956,2,Crabs
1939-03-16 00:00:00+00:00,1939,"crab, dungeness",San Francisco,362958,3,Crabs
1939-04-16 00:00:00+00:00,1939,"crab, dungeness",San Francisco,344546,4,Crabs
1939-05-16 00:00:00+00:00,1939,"crab, dungeness",San Francisco,373212,5,Crabs
1939-06-16 00:00:00+00:00,1939,"crab, dungeness",San Francisco,377318,6,Crabs
1939-07-16 00:00:00+00:00,1939,"crab, dungeness",San Francisco,427980,7,Crabs
1939-08-16 00:00:00+00:00,1939,"crab, dungeness",San Francisco,303702,8,Crabs
1939-11-16 00:00:00+00:00,1939,"crab, dungeness",San Francisco,372888,11,Crabs
1939-12-16 00:00:00+00:00,1939,"crab, dungeness",San Francisco,420446,12,Crabs
1940-01-16 00:00:00+00:00,1940,"crab, dungeness",San Francisco,211822,1,Crabs
1940-02-16 00:00:00+00:00,1940,"crab, dungeness",San Francisco,339384,2,Crabs
1940-03-16 00:00:00+00:00,1940,"crab, dungeness",San Francisco,363264,3,Crabs
1940-04-16 00:00:00+00:00,1940,"crab, dungeness",San Francisco,447634,4,Crabs
1940-05-16 00:00:00+00:00,1940,"crab, dungeness",San Francisco,358676,5,Crabs
1940-06-16 00:00:00+00:00,1940,"crab, dungeness",San Francisco,347288,6,Crabs
1940-07-16 00:00:00+00:00,1940,"crab, dungeness",San Francisco,402260,7,Crabs
1940-08-16 00:00:00+00:00,1940,"crab, dungeness",San Francisco,280914,8,Crabs
1940-11-16 00:00:00+00:00,1940,"crab, dungeness",San Francisco,683484,11,Crabs
1940-12-16 00:00:00+00:00,1940,"crab, dungeness",San Francisco,421400,12,Crabs
1941-01-16 00:00:00+00:00,1941,"crab, dungeness",San Francisco,415208,1,Crabs
1941-02-16 00:00:00+00:00,1941,"crab, dungeness",San Francisco,461716,2,Crabs
1941-03-16 00:00:00+00:00,1941,"crab, dungeness",San Francisco,506860,3,Crabs
1941-04-16 00:00:00+00:00,1941,"crab, dungeness",San Francisco,324650,4,Crabs
1941-05-16 00:00:00+00:00,1941,"crab, dungeness",San Francisco,480704,5,Crabs
1941-06-16 00:00:00+00:00,1941,"crab, dungeness",San Francisco,367540,6,Crabs
1941-07-16 00:00:00+00:00,1941,"crab, dungeness",San Francisco,325516,7,Crabs
1941-08-16 00:00:00+00:00,1941,"crab, dungeness",San Francisco,272406,8,Crabs
1941-09-16 00:00:00+00:00,1941,"crab, dungeness",San Francisco,2904,9,Crabs
1941-11-16 00:00:00+00:00,1941,"crab, dungeness",San Francisco,491518,11,Crabs
1941-12-16 00:00:00+00:00,1941,"crab, dungeness",San Francisco,101630,12,Crabs
1942-01-16 00:00:00+00:00,1942,"crab, dungeness",San Francisco,85976,1,Crabs
1942-02-16 00:00:00+00:00,1942,"crab, dungeness",San Francisco,154310,2,Crabs
1942-03-16 00:00:00+00:00,1942,"crab, dungeness",San Francisco,148446,3,Crabs
1942-04-16 00:00:00+00:00,1942,"crab, dungeness",San Francisco,140766,4,Crabs
1942-05-16 00:00:00+00:00,1942,"crab, dungeness",San Francisco,258152,5,Crabs
1942-06-16 00:00:00+00:00,1942,"crab, dungeness",San Francisco,185602,6,Crabs
1942-07-16 00:00:00+00:00,1942,"crab, dungeness",San Francisco,145448,7,Crabs
1942-08-16 00:00:00+00:00,1942,"crab, dungeness",San Francisco,61856,8,Crabs
1942-11-16 00:00:00+00:00,1942,"crab, dungeness",San Francisco,226426,11,Crabs
1942-12-16 00:00:00+00:00,1942,"crab, dungeness",San Francisco,231962,12,Crabs
1943-01-16 00:00:00+00:00,1943,"crab, dungeness",San Francisco,166500,1,Crabs
1943-02-16 00:00:00+00:00,1943,"crab, dungeness",San Francisco,221172,2,Crabs
1943-03-16 00:00:00+00:00,1943,"crab, dungeness",San Francisco,246140,3,Crabs
1943-04-16 00:00:00+00:00,1943,"crab, dungeness",San Francisco,117618,4,Crabs
1943-05-16 00:00:00+00:00,1943,"crab, dungeness",San Francisco,161670,5,Crabs
1943-06-16 00:00:00+00:00,1943,"crab, dungeness",San Francisco,141882,6,Crabs
1943-07-16 00:00:00+00:00,1943,"crab, dungeness",San Francisco,95414,7,Crabs
1943-08-16 00:00:00+00:00,1943,"crab, dungeness",San Francisco,38458,8,Crabs
1943-09-16 00:00:00+00:00,1943,"crab, dungeness",San Francisco,44,9,Crabs
1943-10-16 00:00:00+00:00,1943,"crab, dungeness",San Francisco,3888,10,Crabs
1943-11-16 00:00:00+00:00,1943,"crab, dungeness",San Francisco,534932,11,Crabs
1943-12-16 00:00:00+00:00,1943,"crab, dungeness",San Francisco,293838,12,Crabs
1944-01-16 00:00:00+00:00,1944,"crab, dungeness",San Francisco,184966,1,Crabs
1944-02-16 00:00:00+00:00,1944,"crab, dungeness",San Francisco,229954,2,Crabs
1944-03-16 00:00:00+00:00,1944,"crab, dungeness",San Francisco,346020,3,Crabs
1944-04-16 00:00:00+00:00,1944,"crab, dungeness",San Francisco,268912,4,Crabs
1944-05-16 00:00:00+00:00,1944,"crab, dungeness",San Francisco,276742,5,Crabs
1944-06-16 00:00:00+00:00,1944,"crab, dungeness",San Francisco,205067,6,Crabs
1944-07-16 00:00:00+00:00,1944,"crab, dungeness",San Francisco,191952,7,Crabs
1944-08-16 00:00:00+00:00,1944,"crab, dungeness",San Francisco,56348,8,Crabs
1944-11-16 00:00:00+00:00,1944,"crab, dungeness",San Francisco,360935,11,Crabs
1944-12-16 00:00:00+00:00,1944,"crab, dungeness",San Francisco,308543,12,Crabs
1945-01-16 00:00:00+00:00,1945,"crab, dungeness",San Francisco,322803,1,Crabs
1945-02-16 00:00:00+00:00,1945,"crab, dungeness",San Francisco,162310,2,Crabs
1945-03-16 00:00:00+00:00,1945,"crab, dungeness",San Francisco,169196,3,Crabs
1945-04-16 00:00:00+00:00,1945,"crab, dungeness",San Francisco,215268,4,Crabs
1945-05-16 00:00:00+00:00,1945,"crab, dungeness",San Francisco,239592,5,Crabs
1945-06-16 00:00:00+00:00,1945,"crab, dungeness",San Francisco,176975,6,Crabs
1945-07-16 00:00:00+00:00,1945,"crab, dungeness",San Francisco,155435,7,Crabs
1945-08-16 00:00:00+00:00,1945,"crab, dungeness",San Francisco,59645,8,Crabs
1945-11-16 00:00:00+00:00,1945,"crab, dungeness",San Francisco,857619,11,Crabs
1945-12-16 00:00:00+00:00,1945,"crab, dungeness",San Francisco,555631,12,Crabs
1946-01-16 00:00:00+00:00,1946,"crab, dungeness",San Francisco,557822,1,Crabs
1946-02-16 00:00:00+00:00,1946,"crab, dungeness",San Francisco,483276,2,Crabs
1946-03-16 00:00:00+00:00,1946,"crab, dungeness",San Francisco,237494,3,Crabs
1946-04-16 00:00:00+00:00,1946,"crab, dungeness",San Francisco,198261,4,Crabs
1946-05-16 00:00:00+00:00,1946,"crab, dungeness",San Francisco,140405,5,Crabs
1946-06-16 00:00:00+00:00,1946,"crab, dungeness",San Francisco,141499,6,Crabs
1946-07-16 00:00:00+00:00,1946,"crab, dungeness",San Francisco,154326,7,Crabs
1946-08-16 00:00:00+00:00,1946,"crab, dungeness",San Francisco,89267,8,Crabs
1946-10-16 00:00:00+00:00,1946,"crab, dungeness",San Francisco,4625,10,Crabs
1946-11-16 00:00:00+00:00,1946,"crab, dungeness",San Francisco,886443,11,Crabs
1946-12-16 00:00:00+00:00,1946,"crab, dungeness",San Francisco,854726,12,Crabs
1947-01-16 00:00:00+00:00,1947,"crab, dungeness",San Francisco,547330,1,Crabs
1947-02-16 00:00:00+00:00,1947,"crab, dungeness",San Francisco,452555,2,Crabs
1947-03-16 00:00:00+00:00,1947,"crab, dungeness",San Francisco,163903,3,Crabs
1947-04-16 00:00:00+00:00,1947,"crab, dungeness",San Francisco,240020,4,Crabs
1947-05-16 00:00:00+00:00,1947,"crab, dungeness",San Francisco,233987,5,Crabs
1947-06-16 00:00:00+00:00,1947,"crab, dungeness",San Francisco,117194,6,Crabs
1947-07-16 00:00:00+00:00,1947,"crab, dungeness",San Francisco,146572,7,Crabs
1947-08-16 00:00:00+00:00,1947,"crab, dungeness",San Francisco,51582,8,Crabs
1947-11-16 00:00:00+00:00,1947,"crab, dungeness",San Francisco,1589598,11,Crabs
1947-12-16 00:00:00+00:00,1947,"crab, dungeness",San Francisco,1534394,12,Crabs
1948-01-16 00:00:00+00:00,1948,"crab, dungeness",San Francisco,745894,1,Crabs
1948-02-16 00:00:00+00:00,1948,"crab, dungeness",San Francisco,388617,2,Crabs
1948-03-16 00:00:00+00:00,1948,"crab, dungeness",San Francisco,138406,3,Crabs
1948-04-16 00:00:00+00:00,1948,"crab, dungeness",San Francisco,73099,4,Crabs
1948-05-16 00:00:00+00:00,1948,"crab, dungeness",San Francisco,96339,5,Crabs
1948-06-16 00:00:00+00:00,1948,"crab, dungeness",San Francisco,101709,6,Crabs
1948-07-16 00:00:00+00:00,1948,"crab, dungeness",San Francisco,133059,7,Crabs
1948-08-16 00:00:00+00:00,1948,"crab, dungeness",San Francisco,62096,8,Crabs
1948-11-16 00:00:00+00:00,1948,"crab, dungeness",San Francisco,2949331,11,Crabs
1948-12-16 00:00:00+00:00,1948,"crab, dungeness",San Francisco,1289392,12,Crabs
1949-01-16 00:00:00+00:00,1949,"crab, dungeness",San Francisco,395877,1,Crabs
1949-02-16 00:00:00+00:00,1949,"crab, dungeness",San Francisco,235421,2,Crabs
1949-03-16 00:00:00+00:00,1949,"crab, dungeness",San Francisco,64563,3,Crabs
1949-04-16 00:00:00+00:00,1949,"crab, dungeness",San Francisco,67257,4,Crabs
1949-05-16 00:00:00+00:00,1949,"crab, dungeness",San Francisco,133306,5,Crabs
1949-06-16 00:00:00+00:00,1949,"crab, dungeness",San Francisco,75273,6,Crabs
1949-07-16 00:00:00+00:00,1949,"crab, dungeness",San Francisco,76047,7,Crabs
1949-08-16 00:00:00+00:00,1949,"crab, dungeness",San Francisco,112271,8,Crabs
1949-11-16 00:00:00+00:00,1949,"crab, dungeness",San Francisco,1175915,11,Crabs
1949-12-16 00:00:00+00:00,1949,"crab, dungeness",San Francisco,1471393,12,Crabs
1950-01-16 00:00:00+00:00,1950,"crab, dungeness",San Francisco,910825,1,Crabs
1950-02-16 00:00:00+00:00,1950,"crab, dungeness",San Francisco,721408,2,Crabs
1950-03-16 00:00:00+00:00,1950,"crab, dungeness",San Francisco,206415,3,Crabs
1950-04-16 00:00:00+00:00,1950,"crab, dungeness",San Francisco,202075,4,Crabs
1950-05-16 00:00:00+00:00,1950,"crab, dungeness",San Francisco,171020,5,Crabs
1950-06-16 00:00:00+00:00,1950,"crab, dungeness",San Francisco,72795,6,Crabs
1950-07-16 00:00:00+00:00,1950,"crab, dungeness",San Francisco,183166,7,Crabs
1950-08-16 00:00:00+00:00,1950,"crab, dungeness",San Francisco,210,8,Crabs
1950-09-16 00:00:00+00:00,1950,"crab, dungeness",San Francisco,1252,9,Crabs
1950-11-16 00:00:00+00:00,1950,"crab, dungeness",San Francisco,1420531,11,Crabs
1950-12-16 00:00:00+00:00,1950,"crab, dungeness",San Francisco,1162773,12,Crabs
1951-01-16 00:00:00+00:00,1951,"crab, dungeness",San Francisco,517745,1,Crabs
1951-02-16 00:00:00+00:00,1951,"crab, dungeness",San Francisco,182818,2,Crabs
1951-03-16 00:00:00+00:00,1951,"crab, dungeness",San Francisco,71797,3,Crabs
1951-04-16 00:00:00+00:00,1951,"crab, dungeness",San Francisco,89097,4,Crabs
1951-05-16 00:00:00+00:00,1951,"crab, dungeness",San Francisco,58575,5,Crabs
1951-06-16 00:00:00+00:00,1951,"crab, dungeness",San Francisco,63154,6,Crabs
1951-07-16 00:00:00+00:00,1951,"crab, dungeness",San Francisco,227217,7,Crabs
1951-11-16 00:00:00+00:00,1951,"crab, dungeness",San Francisco,1612540,11,Crabs
1951-12-16 00:00:00+00:00,1951,"crab, dungeness",San Francisco,728974,12,Crabs
1952-01-16 00:00:00+00:00,1952,"crab, dungeness",San Francisco,251915,1,Crabs
1952-02-16 00:00:00+00:00,1952,"crab, dungeness",San Francisco,186590,2,Crabs
1952-03-16 00:00:00+00:00,1952,"crab, dungeness",San Francisco,40187,3,Crabs
1952-04-16 00:00:00+00:00,1952,"crab, dungeness",San Francisco,62124,4,Crabs
1952-05-16 00:00:00+00:00,1952,"crab, dungeness",San Francisco,42763,5,Crabs
1952-06-16 00:00:00+00:00,1952,"crab, dungeness",San Francisco,65533,6,Crabs
1952-07-16 00:00:00+00:00,1952,"crab, dungeness",San Francisco,214129,7,Crabs
1952-11-16 00:00:00+00:00,1952,"crab, dungeness",San Francisco,2011683,11,Crabs
1952-12-16 00:00:00+00:00,1952,"crab, dungeness",San Francisco,1020041,12,Crabs
1953-01-16 00:00:00+00:00,1953,"crab, dungeness",San Francisco,416550,1,Crabs
1953-02-16 00:00:00+00:00,1953,"crab, dungeness",San Francisco,302741,2,Crabs
1953-03-16 00:00:00+00:00,1953,"crab, dungeness",San Francisco,68585,3,Crabs
1953-04-16 00:00:00+00:00,1953,"crab, dungeness",San Francisco,38520,4,Crabs
1953-05-16 00:00:00+00:00,1953,"crab, dungeness",San Francisco,65010,5,Crabs
1953-06-16 00:00:00+00:00,1953,"crab, dungeness",San Francisco,64643,6,Crabs
1953-07-16 00:00:00+00:00,1953,"crab, dungeness",San Francisco,126705,7,Crabs
1953-11-16 00:00:00+00:00,1953,"crab, dungeness",San Francisco,1787539,11,Crabs
1953-12-16 00:00:00+00:00,1953,"crab, dungeness",San Francisco,1255597,12,Crabs
1954-01-16 00:00:00+00:00,1954,"crab, dungeness",San Francisco,373926,1,Crabs
1954-02-16 00:00:00+00:00,1954,"crab, dungeness",San Francisco,166130,2,Crabs
1954-03-16 00:00:00+00:00,1954,"crab, dungeness",San Francisco,40416,3,Crabs
1954-04-16 00:00:00+00:00,1954,"crab, dungeness",San Francisco,50958,4,Crabs
1954-05-16 00:00:00+00:00,1954,"crab, dungeness",San Francisco,39302,5,Crabs
1954-06-16 00:00:00+00:00,1954,"crab, dungeness",San Francisco,91686,6,Crabs
1954-07-16 00:00:00+00:00,1954,"crab, dungeness",San Francisco,83228,7,Crabs
1954-11-16 00:00:00+00:00,1954,"crab, dungeness",San Francisco,1822757,11,Crabs
1954-12-16 00:00:00+00:00,1954,"crab, dungeness",San Francisco,1352122,12,Crabs
1955-01-16 00:00:00+00:00,1955,"crab, dungeness",San Francisco,424163,1,Crabs
1955-02-16 00:00:00+00:00,1955,"crab, dungeness",San Francisco,163923,2,Crabs
1955-03-16 00:00:00+00:00,1955,"crab, dungeness",San Francisco,88360,3,Crabs
1955-04-16 00:00:00+00:00,1955,"crab, dungeness",San Francisco,20677,4,Crabs
1955-05-16 00:00:00+00:00,1955,"crab, dungeness",San Francisco,27626,5,Crabs
1955-06-16 00:00:00+00:00,1955,"crab, dungeness",San Francisco,90623,6,Crabs
1955-07-16 00:00:00+00:00,1955,"crab, dungeness",San Francisco,247535,7,Crabs
1955-08-16 00:00:00+00:00,1955,"crab, dungeness",San Francisco,286,8,Crabs
1955-11-16 00:00:00+00:00,1955,"crab, dungeness",San Francisco,1683012,11,Crabs
1955-12-16 00:00:00+00:00,1955,"crab, dungeness",San Francisco,1720358,12,Crabs
1956-01-16 00:00:00+00:00,1956,"crab, dungeness",San Francisco,742716,1,Crabs
1956-02-16 00:00:00+00:00,1956,"crab, dungeness",San Francisco,451436,2,Crabs
1956-03-16 00:00:00+00:00,1956,"crab, dungeness",San Francisco,94193,3,Crabs
1956-04-16 00:00:00+00:00,1956,"crab, dungeness",San Francisco,32591,4,Crabs
1956-05-16 00:00:00+00:00,1956,"crab, dungeness",San Francisco,47217,5,Crabs
1956-11-16 00:00:00+00:00,1956,"crab, dungeness",San Francisco,1684660,11,Crabs
1956-12-16 00:00:00+00:00,1956,"crab, dungeness",San Francisco,2921848,12,Crabs
1957-01-16 00:00:00+00:00,1957,"crab, dungeness",San Francisco,2157886,1,Crabs
1957-02-16 00:00:00+00:00,1957,"crab, dungeness",San Francisco,1365185,2,Crabs
1957-03-16 00:00:00+00:00,1957,"crab, dungeness",San Francisco,449825,3,Crabs
1957-04-16 00:00:00+00:00,1957,"crab, dungeness",San Francisco,195594,4,Crabs
1957-05-16 00:00:00+00:00,1957,"crab, dungeness",San Francisco,141757,5,Crabs
1957-06-16 00:00:00+00:00,1957,"crab, dungeness",San Francisco,2417,6,Crabs
1957-11-16 00:00:00+00:00,1957,"crab, dungeness",San Francisco,1746561,11,Crabs
1957-12-16 00:00:00+00:00,1957,"crab, dungeness",San Francisco,2500687,12,Crabs
1958-01-16 00:00:00+00:00,1958,"crab, dungeness",San Francisco,1402697,1,Crabs
1958-02-16 00:00:00+00:00,1958,"crab, dungeness",San Francisco,646817,2,Crabs
1958-03-16 00:00:00+00:00,1958,"crab, dungeness",San Francisco,537351,3,Crabs
1958-04-16 00:00:00+00:00,1958,"crab, dungeness",San Francisco,230486,4,Crabs
1958-05-16 00:00:00+00:00,1958,"crab, dungeness",San Francisco,326889,5,Crabs
1958-11-16 00:00:00+00:00,1958,"crab, dungeness",San Francisco,2534384,11,Crabs
1958-12-16 00:00:00+00:00,1958,"crab, dungeness",San Francisco,1726954,12,Crabs
1959-01-16 00:00:00+00:00,1959,"crab, dungeness",San Francisco,216005,1,Crabs
1959-02-16 00:00:00+00:00,1959,"crab, dungeness",San Francisco,209877,2,Crabs
1959-03-16 00:00:00+00:00,1959,"crab, dungeness",San Francisco,176317,3,Crabs
1959-04-16 00:00:00+00:00,1959,"crab, dungeness",San Francisco,80684,4,Crabs
1959-05-16 00:00:00+00:00,1959,"crab, dungeness",San Francisco,69763,5,Crabs
1959-06-16 00:00:00+00:00,1959,"crab, dungeness",San Francisco,230,6,Crabs
1959-11-16 00:00:00+00:00,1959,"crab, dungeness",San Francisco,2138093,11,Crabs
1959-12-16 00:00:00+00:00,1959,"crab, dungeness",San Francisco,1051425,12,Crabs
1960-01-16 00:00:00+00:00,1960,"crab, dungeness",San Francisco,404868,1,Crabs
1960-02-16 00:00:00+00:00,1960,"crab, dungeness",San Francisco,218653,2,Crabs
1960-03-16 00:00:00+00:00,1960,"crab, dungeness",San Francisco,336742,3,Crabs
1960-04-16 00:00:00+00:00,1960,"crab, dungeness",San Francisco,344293,4,Crabs
1960-05-16 00:00:00+00:00,1960,"crab, dungeness",San Francisco,289974,5,Crabs
1960-06-16 00:00:00+00:00,1960,"crab, dungeness",San Francisco,90,6,Crabs
1960-11-16 00:00:00+00:00,1960,"crab, dungeness",San Francisco,1349299,11,Crabs
1960-12-16 00:00:00+00:00,1960,"crab, dungeness",San Francisco,425189,12,Crabs
1961-01-16 00:00:00+00:00,1961,"crab, dungeness",San Francisco,253636,1,Crabs
1961-02-16 00:00:00+00:00,1961,"crab, dungeness",San Francisco,172510,2,Crabs
1961-03-16 00:00:00+00:00,1961,"crab, dungeness",San Francisco,51011,3,Crabs
1961-04-16 00:00:00+00:00,1961,"crab, dungeness",San Francisco,29702,4,Crabs
1961-05-16 00:00:00+00:00,1961,"crab, dungeness",San Francisco,21907,5,Crabs
1961-06-16 00:00:00+00:00,1961,"crab, dungeness",San Francisco,350,6,Crabs
1961-11-16 00:00:00+00:00,1961,"crab, dungeness",San Francisco,250912,11,Crabs
1961-12-16 00:00:00+00:00,1961,"crab, dungeness",San Francisco,285491,12,Crabs
1962-01-16 00:00:00+00:00,1962,"crab, dungeness",San Francisco,72044,1,Crabs
1962-02-16 00:00:00+00:00,1962,"crab, dungeness",San Francisco,43274,2,Crabs
1962-03-16 00:00:00+00:00,1962,"crab, dungeness",San Francisco,19548,3,Crabs
1962-04-16 00:00:00+00:00,1962,"crab, dungeness",San Francisco,5857,4,Crabs
1962-05-16 00:00:00+00:00,1962,"crab, dungeness",San Francisco,13849,5,Crabs
1962-06-16 00:00:00+00:00,1962,"crab, dungeness",San Francisco,19375,6,Crabs
